     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
        16,         8,         0,   0.148,correlated_pymatching,be23bf8a451a2fc27dbdf68328f81c1f6d4aafd6a2bb66688d634cf2ed2bb3e0,"{""d"":5,""p"":0.046415888336127774,""r"":5}","{""obs_mistake_mask=E"":8}"
        16,         0,         0,   0.025,correlated_pymatching,7ac6aedeac4f664cb0bc4ec158b6b8b5daaa6d224d05d7fb35fc6196123961bd,"{""d"":3,""p"":0.002154434690031882,""r"":3}",
        16,         8,         0,   0.125,correlated_pymatching,c1790d1b1b63b96fc9dcc6d555291bd38ee414162bfcad11bed1a00141b43a74,"{""d"":5,""p"":0.01,""r"":5}","{""obs_mistake_mask=E"":8}"
      2048,        61,         0,   0.129,correlated_pymatching,7ac6aedeac4f664cb0bc4ec158b6b8b5daaa6d224d05d7fb35fc6196123961bd,"{""d"":3,""p"":0.002154434690031882,""r"":3}","{""obs_mistake_mask=E"":61}"
      2048,         0,         0,   0.066,correlated_pymatching,e807058b9d0070d0b93b9c7cbef3c37f123d36d965a4b23406bd12bc3208ec2f,"{""d"":3,""p"":0.00021544346900318845,""r"":3}",
       256,         6,         0,   0.023,correlated_pymatching,7ac6aedeac4f664cb0bc4ec158b6b8b5daaa6d224d05d7fb35fc6196123961bd,"{""d"":3,""p"":0.002154434690031882,""r"":3}","{""obs_mistake_mask=E"":6}"
      3072,         0,         0,   0.143,correlated_pymatching,fdbcb28c19e2133d077b79d8f98d8d6e90ec7ccb978dbc5b456da0a65597c597,"{""d"":3,""p"":0.0001,""r"":3}",
      6144,         1,         0,   0.167,correlated_pymatching,e807058b9d0070d0b93b9c7cbef3c37f123d36d965a4b23406bd12bc3208ec2f,"{""d"":3,""p"":0.00021544346900318845,""r"":3}","{""obs_mistake_mask=E"":1}"
      3072,         1,         0,   0.080,correlated_pymatching,fdbcb28c19e2133d077b79d8f98d8d6e90ec7ccb978dbc5b456da0a65597c597,"{""d"":3,""p"":0.0001,""r"":3}","{""obs_mistake_mask=E"":1}"
      2048,        13,         0,   0.071,correlated_pymatching,ba913d6840a859de3ab134de0250c41ea8b4832a96defd01a4512346df8af319,"{""d"":3,""p"":0.001,""r"":3}","{""obs_mistake_mask=E"":13}"
